P,E,Q
0.889655176,4.024137931,3.35768995
0,4.167241379,2.810747182
0.544827593,4.04137931,2.36306678
1.815517242,4.239655172,1.903076384
2.241379315,3.762068966,1.730058375
1.791379305,4.081034483,1.09717168
3.348275828,3.996551724,1.213334208
1.6672414,3.915517241,1.248803682
4.115517298,3.494827586,1.165972027
2.146551718,3.343103448,0.880616631
11.84655169,3.439655172,0.988137821
16.3775863,2.874137931,0.976627629
13.38275866,2.386206897,0.910609201
2.303448268,2.698275862,1.012566552
4.093103427,2.994827586,0.957449771
11.0637931,3.084482759,0.756021409
7.775862125,3.105172414,1.05808571
9.70344824,3.127586207,7.080419906
15.74827582,3.306896552,5.644827713
9.222413829,3.425862069,5.812855653
13.55862055,3.251724138,4.190631435
4.631034483,2.994827586,3.474739215
20.837931,3.124137931,3.19058352
5.649999981,3.263793103,2.865359739
0.160344826,3.05,2.583429581
3.874137933,2.482758621,1.965530477
7.90000001,2.548275862,2.780076518
8.084482789,2.329310345,2.072721314
10.71551716,2.701724138,1.926705312
10.21034476,2.939655172,1.870997374
9.774137899,3.074137931,1.930739096
10.27586209,3.294827586,1.994323344
1.827586219,3.40862069,1.94212758
0,3.401724138,1.692850201
0,3.398275862,1.706829347
0.179310348,3.329310345,1.472417852
0.027586207,3.456896552,1.388890718
0,3.575862069,1.385604575
0,3.398275862,1.33728611
0,3.587931034,0.76921814
0,3.755172414,0.418591956
0,3.84137931,0.810460097
0,3.896551724,0.786500815
0,3.996551724,0.73204474
0,4.077586207,0.737904158
0,4.096551724,0.735782945
0,4.025862069,0.655924467
0,3.815517241,0.679901136
0,3.856896552,0.729436691
0,3.631034483,0.674476393
0,3.353448276,0.683691501
0,3.44137931,0.67501539
0,3.555172414,0.617429655
0,3.505172414,0.567146459
0,3.460344828,0.455574099
0,3.467241379,0.390042506
0,3.627586207,0.316999732
0,3.515517241,0.356190023
0,3.45,0.316999732
0,3.503448276,0.264995223
0,3.279310345,0.266594827
0.075862067,2.943103448,0.322389701
0,3.112068966,0.300569019
0,3.020689655,0.336594877
0.010344828,3.486206897,0.341306754
0,3.65862069,0.34184575
0,3.8,0.31886014
0,3.724137931,0.250633564
0.151724135,3.436206897,0.216346405
0.077586205,3.310344828,0.297700165
0,3.334482759,0.297700165
0,3.348275862,0.286276908
0,3.582758621,0.286276908
0,3.437931034,0.266855632
0,3.527586207,0.208643965
0,3.25862069,0.165176473
0,3.193103448,0.217337464
0.162068965,2.967241379,0.217337464
0,2.922413793,0.300134344
0.029310346,2.815517241,0.311905342
3.120689687,2.872413793,0.28834596
3.005172418,2.99137931,0.28834596
0.098275859,2.868965517,0.324876041
0,3.120689655,0.302255558
0,3.484482759,0.302133849
0,3.436206897,0.286989775
0,3.544827586,0.287146258
0,3.532758621,0.309471162
0,3.644827586,0.336247137
0,3.551724138,0.341254593
0,3.555172414,0.307471657
0,3.555172414,0.252111458
0,3.60862069,0.259066257
0,3.603448276,0.253850158
0,3.648275862,0.253850158
0,3.581034483,0.278052858
0,3.518965517,0.250372759
0,3.493103448,0.246895359
0,3.59137931,0.23994056
0,3.643103448,0.23994056
0,3.767241379,0.238201861
0,3.784482759,0.238201861
0,3.803448276,0.232985762
0,3.882758621,0.232985762
0,3.787931034,0.232985762
0,4.063793103,0.232985762
0,4.062068966,0.224292263
0,4.106896552,0.224292263
0,4.343103448,0.220814863
0,4.379310345,0.220814863
0,4.355172414,0.220814863
0,4.431034483,0.215598764
0,4.203448276,0.212121365
0,3.882758621,0.212121365
0,3.684482759,0.212121365
0,3.613793103,0.212121365
0,3.856896552,0.212121365
0,4.098275862,0.212121365
0,4.210344828,0.206905266
0,4.156896552,0.206905266
0,4.231034483,0.17995542
0,4.244827586,0.185171519
0,4.448275862,0.185171519
0,4.379310345,0.190387619
0,4.34137931,0.190387619
0,4.5,0.190387619
0,4.494827586,0.190387619
0,4.453448276,0.195221204
0,4.432758621,0.195221204
0,4.129310345,0.195221204
0,4.429310345,0.194264919
0,4.603448276,0.194264919
0,4.503448276,0.194264919
0,4.679310345,0.19640352
0,4.872413793,0.19640352
0,4.912068966,0.185484485
0,4.879310345,0.185484485
0,4.763793103,0.185484485
0,4.944827586,0.180511804
0,4.912068966,0.180511804
0,5.05,0.180511804
0,5.222413793,0.180511804
0,5.351724138,0.180511804
0,5.443103448,0.189848622
0,5.572413793,0.189848622
0,5.603448276,0.189848622
0,5.7,0.189848622
0,5.503448276,0.191587321
0,5.310344828,0.202801934
0,4.872413793,0.209756733
0,4.731034483,0.207235619
0,4.274137931,0.202801934
0.198275862,4.203448276,0.202801934
0.336206898,4.248275862,0.202801934
1.189655171,4.346551724,0.18731012
0.005172414,4.322413793,0.18731012
0,4.343103448,0.189309625
0.572413788,4.45,0.19136129
0.391379311,3.887931034,0.19136129
3.989655171,3.693103448,0.187883891
6.515517282,4.187931034,0.187049315
0.329310345,4.30862069,0.186475544
0.150000001,4.360344828,0.186475544
0,4.317241379,0.179277327
3.35862071,4.096551724,0.186475544
0.341379308,4.303448276,0.189240077
2.579310357,4.501724138,0.18887495
0,4.675862069,0.18887495
0,4.982758621,0.197568448
0,5.301724138,0.198437798
0,5.132758621,0.198437798
0,5.312068966,0.203653897
0,5.337931034,0.203653897
0,5.581034483,0.207131297
0,5.603448276,0.207131297
0,5.60862069,0.210608696
0.046551723,5.136206897,0.210608696
0.01724138,4.913793103,0.210608696
1.013793105,5.381034483,0.210608696
0,5.460344828,0.210608696
0.010344828,5.377586207,0.187779569
0,5.293103448,0.187779569
0.293103454,5.15,0.177347371
0.18275862,5.348275862,0.168653872
0.229310346,5.644827586,0.156482974
0.32068965,5.818965517,0.207374715
0,5.805172414,0.192543606
0,5.653448276,0.192195866
0,5.486206897,0.195308139
0,5.34137931,0.194995173
0.689655165,5.520689655,0.183867495
0,5.589655172,0.188735854
0,5.401724138,0.183328498
0.737931034,5.501724138,0.183154628
0,5.437931034,0.182824275
3.455172437,4.967241379,0.182685179
46.33275842,3.972413793,0.174391581
1.677586201,4.646551724,0.108686119
0.036206897,4.879310345,0.362066828
0.548275862,5.194827586,0.309175583
0,5.277586207,0.317364859
0.053448275,5.555172414,0.078241487
0,5.727586207,0.078241487
0.363793106,5.8,0.163698578
0,5.770689655,0.244600276
0.777586208,5.860344828,0.240323074
0.341379307,6.170689655,0.169870962
0.086206897,6.118965517,0.16223807
0.255172413,6.15,0.163055259
0.305172411,6.168965517,0.179642454
0,5.905172414,0.181137736
0.796551723,5.581034483,0.179381649
0.13448276,5.487931034,0.177138727
7.729310376,5.825862069,0.159786504
0.036206897,5.525862069,0.133149624
1.012068961,5.760344828,0.133706008
0,5.781034483,0.134384101
0,5.775862069,0.113345834
0,6.070689655,0.13520129
0,5.994827586,0.134523197
0.010344828,6.270689655,0.133845104
0.07586207,6.298275862,0.133149624
0.49827586,5.839655172,0.131776051
1.743103446,6.074137931,0.105139172
0,6.19137931,0.10486098
1.267241423,5.934482759,0.063671183
11.28965517,5.727586207,0.064975208
7.99827588,5.748275862,0.06594888
3.213793136,5.439655172,0.09889724
10.34310354,4.910344828,0.098810305
1.648275871,5.632758621,0.115849562
4.125862045,5.922413793,0.115849562
1.684482745,5.839655172,0.115675692
1.674137933,5.560344828,0.115293178
8.403448342,5.068965517,0.114719407
4.086206923,4.818965517,0.114441215
15.79137929,4.896551724,0.114267345
5.031034516,4.994827586,0.11331106
7.310344794,5.017241379,0.096358738
0.006896552,5.04137931,0.080536571
0.087931035,5.032758621,0.082327431
0.07586207,5.370689655,0.100618552
0,5.067241379,0.144242528
0.822413797,5.125862069,0.14203438
1.782758624,4.868965517,0.164533154
9.232758658,4.143103448,0.158986702
15.5275863,4.422413793,0.153666281
1.584482757,5.093103448,0.147406962
0.191379311,5.472413793,0.112493871
0,5.556896552,0.071008496
0,5.089655172,0.068000546
0.653448286,5.513793103,0.069391506
0.187931035,5.570689655,0.006954799
0.851724139,5.481034483,0.005216099
0.212068963,5.046551724,0.019125697
0.024137931,5.801724138,0.064488372
0.032758621,5.5,0.153475024
0.056896553,5.763793103,0.18487594
0.399999997,5.556896552,0.209061253
13.46896555,5.553448276,0.132732336
8.065517252,5.144827586,0.086934986
10.36034488,4.093103448,0.12170898
21.52931012,4.243103448,0.12170898
3.668965505,3.956896552,0.12170898
3.381034461,4.224137931,0.12170898
3.632758647,4.331034483,0.140834677
4.412068976,4.937931034,0.156482974
4.981034447,4.817241379,0.168653872
7.620689672,3.987931034,0.18430217
9.441379259,3.656896552,0.18430217
5.363793073,3.746551724,0.166915172
10.82413791,3.922413793,0.166915172
15.09655177,3.10862069,0.149528175
75.84999957,2.777586207,0.158221674
27.63620674,3.077586207,0.158221674
1.956896548,3.95862069,0.158221674
1.008620694,4.210344828,4.289250482
0.001724138,4.674137931,16.69722018
0.037931035,4.631034483,16.38667102
0.058620691,4.65,9.432811069
0.884482752,4.30862069,5.869850231
22.04310347,4.365517241,3.564021444
4.325862076,4.684482759,2.609597011
10.26724142,4.601724138,2.180259892
13.31034489,4,1.804370401
15.2,3.918965517,1.389638358
1.85172413,4.403448276,1.200328734
1.120689656,4.225862069,0.834019478
2.94310343,4.451724138,0.821048778
1.37068966,4.539655172,0.837270847
44.29310338,4.025862069,0.727976183
18.66896536,3.701724138,0.724985619
25.80862067,4.056896552,0.569198125
1.805172407,3.993103448,1.164633229
0.644827581,4.222413793,1.43566174
19.4206897,3.95862069,1.175847842
19.90862082,3.39137931,1.126242739
40.11034469,2.960344828,1.145594467
23.95689637,3.15,1.143629736
23.06551724,2.915517241,2.918024955
15.14482752,3.579310345,8.340003525
2.677586194,3.710344828,7.345171711
2.293103444,3.501724138,6.327580316
43.30517245,2.675862069,6.295240502
183.6862072,1.853448276,6.104557304
186.1000006,2.567241379,16.99989302
54.44310308,3.089655172,33.91201649
12.39137924,3.489655172,46.69495417
2.653448293,3.812068966,49.49709477
1.431034488,4.10862069,46.63717716
2.703448285,4.034482759,38.72772785
6.79137928,4.015517241,32.10677674
8.237931023,3.887931034,29.49540624
13.10689658,3.562068966,25.59718932
19.63620703,3.648275862,17.82513207
16.15517235,3.677586207,11.41445929
21.34137925,3.806896552,10.00065301
17.43275857,3.410344828,11.01151563
29.798276,3.681034483,12.34501138
14.49310342,4.206896552,20.15027781
0.451724145,4.310344828,24.29961512
3.86551725,4.098275862,21.44802589
10.81551725,3.884482759,11.0726657
15.70689662,3.332758621,7.992054939
17.99655175,3.681034483,7.34551945
3.875862055,3.727586207,6.927310009
3.655172418,4.275862069,6.541249125
4.22413792,3.710344828,5.219819956
9.241379305,3.715517241,4.810530044
9.272413876,3.322413793,3.761937633
6.656896538,3.305172414,3.782245645
6.70344831,3.389655172,3.818236731
0.329310349,3.574137931,3.843552198
3.344827596,4.189655172,3.878048001
2.594827611,4.243103448,7.138266445
12.11724156,4.334482759,7.609071552
10.28103444,4.112068966,7.526831057
20.68965516,3.701724138,8.529295763
2.977586202,3.934482759,6.934803804
0.667241374,4.056896552,5.770692186
2.175862073,4.318965517,6.179338779
2.174137933,4.375862069,5.777334019
1.356896553,4.389655172,5.227209429
6.096551744,4.077586207,5.944457835
23.6603448,4.160344828,6.365918646
62.93620642,3.986206897,4.86335174
5.191379282,4.062068966,4.559739997
29.11896557,3.543103448,4.621898511
21.64137935,3.237931034,3.801336568
78.11379304,3.203448276,4.33153566
110.7327573,3.074137931,4.256458606
62.76206883,2.955172414,9.565960692
30.28965528,3.343103448,17.34683316
29.62586187,3.156896552,25.12551487
8.372413807,3.25,25.3253958
0.820689649,3.570689655,15.18938501
2.675862053,3.751724138,9.7476722
4.324137916,3.981034483,9.097502828
0.324137935,3.937931034,8.41721918
0.001724138,4.263793103,7.757765153
8.860344822,4.20862069,7.041107904
10.08793104,3.603448276,6.12964674
25.53620689,3.303448276,5.391394844
4.746551712,3.5,4.649213484
0.443103446,3.468965517,4.637911935
0.082758622,3.653448276,7.953055905
5.189655215,3.979310345,7.801128323
5.677586208,4.039655172,6.945131681
0.218965518,4.182758621,6.215608055
0,4.346551724,5.134171607
0,4.286206897,4.748806203
0,4.40862069,4.471570535
0.010344828,4.425862069,4.223944921
0,4.386206897,4.148989576
0.051724137,4.429310345,3.028328064
0.006896552,4.174137931,2.97832306
0.103448276,4.131034483,3.146437935
0.177586205,4.075862069,2.969681722
0.20172414,4.05862069,2.671616431
0.231034484,3.974137931,1.800371392
3.589655207,3.920689655,1.218063471
0.077586207,4.375862069,1.189653118
0.084482757,4.106896552,0.920241597
0,4.020689655,0.715266288
0,4.005172414,0.653959736
1.677586194,4.015517241,0.655176826
0.036206897,3.903448276,0.64450121
0.005172414,3.705172414,0.473604415
0.763793107,3.703448276,0.552506608
1.579310331,3.544827586,0.661853433
6.16379316,2.818965517,0.571667079
9.97758614,2.856896552,0.728463019
13.52068951,2.65,0.462563671
7.291379295,2.355172414,0.654898634
2.415517238,2.629310345,0.181798442
2.301724112,2.648275862,0.409828909
2.001724131,2.660344828,0.349600351
1.893103439,3.19137931,0.593209568
13.93448278,3.224137931,1.91566457
0.053448277,3.013793103,1.906971071
1.468965516,3.203448276,1.92237595
3.522413801,3.170689655,1.446998062
9.622413756,2.894827586,1.431906148
1.599999983,3.186206897,1.098301835
0,3.284482759,1.458090966
0,3.370689655,0.979183517
0,3.265517241,1.032578985
0,3.355172414,0.541448478
0,3.313793103,0.563234385
0,3.355172414,0.561912973
0,3.413793103,0.647561321
0,3.317241379,0.639006918
0.098275866,3.536206897,0.413619275
0,3.734482759,0.563025741
0.146551721,3.756896552,0.574622868
0.036206897,3.829310345,0.57281462
0,3.677586207,0.586411252
0,3.317241379,0.584672552
0.051724137,3.175862069,0.497980985
0.020689656,3.40862069,0.507509059
0,3.537931034,0.505666037
0,3.505172414,0.517141456
0,3.427586207,0.459434012
0,3.453448276,0.46755374
0,3.493103448,0.474821505
0,3.382758621,0.483984452
0.077586207,3.406896552,0.485688378
0,3.434482759,0.443542297
0,3.544827586,0.390251151
0,3.518965517,0.396666953
0,3.672413793,0.267568499
0,3.755172414,0.267655434
0,3.865517241,0.275705614
0.15862069,3.668965517,0.231872994
0.079310345,3.563793103,0.231925155
0,3.603448276,0.235419941
0,3.531034483,0.235402554
0,3.482758621,0.236967384
0,3.660344828,0.247434356
0,3.724137931,0.258788065
0,3.679310345,0.271045898
0,3.684482759,0.300777663
0,3.55862069,0.331361391
0,3.451724138,0.336838295
0,3.251724138,0.339342023
0,3.281034483,0.24167926
0,3.372413793,0.24167926
0,3.270689655,0.24167926
0,3.418965517,0.24167926
0,3.613793103,0.24167926
0,3.424137931,0.24167926
0,3.629310345,0.24167926
0,3.455172414,0.24515666
0,3.487931034,0.238201861
0,3.487931034,0.238201861
0,3.574137931,0.238201861
0,3.653448276,0.238201861
0,3.653448276,0.236463161
0,3.748275862,0.236463161
0,3.617241379,0.236463161
0,3.5,0.236463161
0,3.622413793,0.236463161
0,3.575862069,0.231247062
0,3.624137931,0.222553563
0,3.651724138,0.226030963
0,3.74137931,0.226030963
0,3.612068966,0.220814863
0,3.596551724,0.226030963
0,3.703448276,0.222553563
0,3.731034483,0.213860065
0,3.927586207,0.213860065
0,3.731034483,0.213860065
0,3.5,0.210382665
0.010344828,3.820689655,0.213860065
0,4.153448276,0.210382665
0,4.04137931,0.210382665
0,4.131034483,0.210382665
0,3.620689655,0.220814863
0,3.618965517,0.220814863
0,3.779310345,0.220814863
0,4.005172414,0.220814863
0,4.127586207,0.219076164
0,4.075862069,0.217337464
0,4.165517241,0.215598764
0,4.043103448,0.215598764
0,4.360344828,0.215598764
0,4.393103448,0.219076164
0,4.187931034,0.222553563
0,4.148275862,0.222553563
0,4.156896552,0.222553563
0,4.239655172,0.222553563
0,4.327586207,0.216381179
0,4.163793103,0.207253006
0,4.031034483,0.207253006
0,3.944827586,0.207253006
0,3.836206897,0.195725427
0,4.04137931,0.185432324
0,4.013793103,0.185432324
1.667241391,3.403448276,0.185432324
3.424137954,3.768965517,0.185432324
0,4.222413793,0.190648424
0,4.065517241,0.190648424
0,4.117241379,0.190648424
0.639655178,4.084482759,0.185432324
0,4.039655172,0.185432324
0,4.318965517,0.194125823
0,4.487931034,0.185432324
0,4.770689655,0.176165055
0,4.743103448,0.176165055
0,4.572413793,0.176165055
0,5.129310345,0.176165055
0,4.955172414,0.176165055
0,4.903448276,0.176165055
0,4.781034483,0.176165055
0,4.805172414,0.176165055
0,4.64137931,0.176165055
0,4.675862069,0.183119854
0.18275862,4.336206897,0.184858553
0.251724137,4.655172414,0.188335953
0,4.665517241,0.188979272
0,4.601724138,0.192456671
0,4.620689655,0.194195371
0,4.472413793,0.195273365
0,4.496551724,0.195273365
0,4.472413793,0.195273365
0,4.460344828,0.195273365
0,4.579310345,0.198750764
0,5.060344828,0.198750764
0,5.037931034,0.200489464
0,5.053448276,0.198750764
0,5.301724138,0.195273365
0,5.443103448,0.176165055
0,5.536206897,0.176165055
0,5.59137931,0.176165055
0,5.518965517,0.176165055
0,5.006896552,0.176165055
0,5.212068966,0.172687655
0,5.275862069,0.172687655
0,5.425862069,0.165732857
0,5.096551724,0.158778058
0,5.587931034,0.158778058
0,5.548275862,0.153231606
0,5.532758621,0.153231606
0,5.456896552,0.153231606
0,5.637931034,0.153179445
